player_api_id,player_name
34466,Emile Heskey
25393,Emile Lokonda Mpenza
205940,Emiliano Albin
56961,Emiliano Alfaro
114715,Emiliano Ariel Dudar
27705,Emiliano Bonazzoli
18784,Emiliano Daniel Armenteros
47547,Emiliano Insua
268375,Emiliano Martinez
34008,Emiliano Moretti
279172,Emiliano Sala
394825,Emiliano Velazquez
41671,Emiliano Viviano
168295,Emilijus Zubas
129819,Emilio Izaguirre
103904,Emilio Nsue
40487,Emir Bajrami
557042,Emir Dautovic
113186,Emir Sinanovic
26255,Emir Spahic
30960,Emmanuel Adebayor
192325,Emmanuel Agyemang-Badu
561219,Emmanuel Boateng
42420,Emmanuel Cascione
179773,Emmanuel Correze
30935,Emmanuel Eboue
183670,Emmanuel Emenike
159596,Emmanuel Frimpong
687289,Emmanuel Hackman
304563,Emmanuel Herrera
128666,Emmanuel Imorou
112012,Emmanuel Mayuka
161420,Emmanuel Riviere
45865,Emmerik de Vriese
35472,Emmerson Boyce
24217,Emre Belozoglu
307021,Emre Can
37823,Enar Jaeaeger
38536,Enaut Zubikarai
622233,Enca Fati
141576,Enda Stevens
202509,Endogan Adili
170341,Eneko Boveda
295198,Eneko Satrustegui
66907,Enes Fermino
181054,Enes Saglik
177843,Enes Sipovic
464486,Enes Unal
195927,Enner Valencia
33060,Enoch Showunmi
161655,Enock Kofi Adu
282461,Enric Saborit
67389,Enrico Schirinzi
33861,Enrique Corrales
32995,Enrique de Lucas
243516,Enzio Boldewijn
519575,Enzo Crivelli
34000,Enzo Maresca
40148,Enzo Perez
186815,Enzo Reale
193930,Enzo Roco
177472,Enzo Ruiz
514802,Eoghan O'Connell
116085,Eoin Doyle
150509,Eran Zahavi
705484,Eray Cumart
257843,Erdin Demir
73448,Eren Derdiyok
30738,Eric Abidal
30667,Eric Addo
210406,Eric Bautheac
574200,Eric Bertrand Bailly
41312,Eric Chelle
39575,Eric Deflandre
361315,Eric Dier
23781,Eric Djemba-Djemba
331528,Eric Durm
62358,Eric Fernando Botteghin
41308,Eric Hassli
94812,Eric Lichaj
38785,Eric Matoukou
95082,Eric Maxim Choupo-Moting
26394,Eric Mouloungui
97992,Eric Odhiambo
210694,Eric Tie Bi
207517,Erick Moreno
335606,Erick Pulgar
99323,Erik Bakker
72441,Erik Cikos
231674,Erik Cummins
30805,Erik Edman
112471,Erik Falkenburg
21123,Erik Friberg
72393,Erik Grendel
27843,Erik Huseklepp
36050,Erik Jendrisek
71898,Erik Johansson
174850,Erik Lamela
411616,Erik Moran
26461,Erik Nevland
37194,Erik Pieters
46059,Erik Quekel
166471,Erik Sviatchenko
470814,Erivaldo
169750,Erixon Danso
39638,Erjon Bogdani
27838,Erlend Hanstveit
177942,Ermin Bicakcic
158886,Ermir Lenjani
534485,Ernest Ohemeng
38231,Ernest Webnje Nfor
30516,Ernesto Farias
183331,Ernesto Galan
97789,Eros Pisano
12005,Ersen Martin
28971,Erton Fejzullahu
38828,"Ervin Skela,30"
45413,Ervin Zukanovic
42971,Erwin Hoffer
586199,Erwin Koffi
112107,Erwin Mulder
244774,Esmael Goncalves
80555,Esparza Jokin Arcaya
214984,Esteban Alvarado
30930,Esteban Cambiasso
212152,Esteban Casagolda
41156,Esteban Granero
21785,Esteban Solari
33731,Esteban
72900,Etien Velikonja
41365,Etienne Capoue
26326,Etienne Didot
46079,Etienne Reijnen
150747,Etrit Berisha
150468,Ettore Mendicino
310374,Euan Murray
445509,Euan Sparks
27420,Eugen Polanski
497753,Eugene Ansah
27661,Eugenio Corini
162885,Eugenio Lamanna
192780,Eunan O'Kane
38999,Euzebiusz Smolarek
10474,Evaldas Razulis
29580,Evaldo
299618,Evan Melo
33683,Evander Sno
281862,Evandro Brandao
19264,Evandro Goebel
182567,Evangelos Ikonomou
42327,Evangelos Mantzios
181066,Evariste Ngolok
108568,Ever Banega
467056,Everon Pisas
171229,Everton
40993,Everton
26699,Evgeny Levchenko
38577,Ewerthon
281111,Ewerton
118730,Eyong Enoh
290411,Ezekiel Fryers
199916,Ezequiel Adrian Cirigliano
42901,Ezequiel Alejo Carboni
213885,Ezequiel Calvente
37581,Ezequiel Garay
18925,Ezequiel Lavezzi
25753,Ezequiel Luna
164029,Ezequiel Munoz
215768,Ezequiel Rescaldani
18820,Ezequiel Scarione
406283,Ezgjan Alioski
26959,Fabian Boll
6911,Fabian Canobbio
78324,Fabian Delph
30251,Fabian Ernst
95228,Fabian Frei
114963,Fabian Giefer
310355,Fabian Holland
37357,Fabian Johnson
42297,Fabian Lustenberger
115297,Fabian Monzon
49836,Fabian Orellana
13225,Fabian Pawela
156793,Fabian Rinaudo
189982,Fabian Schaer
6853,Fabian Vargas
56816,Fabian Yantorno
605654,Fabian
114671,Fabiano Oliveira
41666,Fabiano Santacroce
124127,Fabiano
34580,Fabiano
40709,Fabien Audard
317937,Fabien Boyer
38435,Fabien Camus
26141,Fabien Laurenti
94323,Fabien Lemoine
95513,Fabien Robert
354475,Fabien Tchenkoua
359188,Fabinho
34222,Fabio Aurelio
184822,Fabio Borini
34520,Fabio Cannavaro
361751,Fabio Cardoso
39701,Fabio Caserta
30468,Fabio Celestini
39502,Fabio Ceravolo
29590,Fabio Coentrao
41708,Fabio Coltorti
113239,Fabio Daprela
164141,Fabio Ervoes
181357,Fabio Espinho
150313,Fabio Faria
37417,Fabio Felicio
25588,Fabio Firmani
121286,Fabio Francesco Sciacca
27605,Fabio Galante
34320,Fabio Grosso
31288,Fabio Liverani
388522,Fabio Martins
26956,Fabio Morena
195809,Fabio Nunes
98361,Fabio Pacheco
39540,Fabio Quagliarella
24169,Fabio Rochemback
163976,Fabio Santos
33337,Fabio Simplicio
150176,Fabio
19353,Fabionn Lopes Patrick
47566,Fabri
40725,Fabrice Abriel
40021,Fabrice Begeorgi
34045,Fabrice Ehret
35532,Fabrice Muamba
154867,Fabrice N'Sakala
363363,Fabrice Olinga
26312,Fabrice Pancrate
30929,Fabricio Coloccini
166872,Fabricio
361316,Fabris Fokobo
670927,Fabrizio Alastra
22283,Fabrizio Cacciatore
39397,Fabrizio Grillo
32747,Fabrizio Miccoli
41669,Fabrizio Zambrella
170344,Facundo Bertoglio
103941,Facundo Parra
113318,Facundo Sebastian Roncaglia
20446,Fagner
393720,Fahd Aktaou
93317,Fahid Ben Khalfallah
422281,Fakhreddine Ben Youssef
150761,Fakhreddine Galbi
147614,Fallou Diagne
178770,Fanol Perdedaj
187017,Faouzi Ghoulam
445868,Fares Bahlouli
279855,Farid El Alagui
38786,Faris Haroun
467494,Farshad Noor
26173,Faryd Mondragon
33114,Fatih Atik
41034,Faton Toski
143795,Fausto Rossi
39272,Fausto Rossini
279173,Faycal Fajr
466480,Faycal Rherras
512033,Faysel Kasmi
181051,Fazli Kocabas
244136,Fede Vico
27658,Federico Agliardi
18644,Federico Almerares
450812,Federico Andrada
24622,Federico Balzaretti
365624,Federico Barba
414245,Federico Bernardeschi
150388,Federico Casarini
244816,Federico Ceccherini
438507,Federico Di Francesco
181921,Federico Dionisi
95509,Federico Fazio
155050,Federico Fernandez
165709,Federico Macheda
39599,Federico Marchetti
528439,Federico Mattiello
474680,Federico Nicolas Cartabia
41497,Federico Peluso
42524,Federico Piovaccari
522203,Federico Ricca
309539,Federico Ricci
127207,Federico Santander
251384,Federico Viviani
118508,Fedor Smolov
601304,Fejsal Mulic
213744,Felice Natalino
230190,Felipe Anderson
717248,Felipe Augusto
41622,Felipe Caicedo
315459,Felipe Gedoz
188533,Felipe Gutierrez
127370,Felipe Mattioni Rohde
33888,Felipe Melo
80181,Felipe Menezes
33697,Felipe Morais
101434,Felipe Pardo
103691,Felipe Saad
20396,Felipe Santana
49897,Felipe Seymour
101201,Felipe
129462,Felipe
171981,Felipe
27719,Felipe
427984,Felitciano Zschusschen
23587,Felix Bastians
237541,Felix Klaus
164259,Felix Kroos
26967,Felix Luz
637753,Felix Passlack
614212,Felix Platte
177953,Felix Wiedwald
145583,Fellipe Bastos
478418,Femi Balogun
42390,Ferdinando Coppola
42017,Ferdinando Sforzini
195263,Ferebory Dore
253410,Ferhan Hasani
458808,Ferid Matri
505866,Ferjani Sassi
38035,"Fernandez Aitor Tornavaca,29"
171899,Fernandinho
40196,Fernandinho
150024,Fernando Alexandre
37604,Fernando Amorebieta
211146,Fernando Aristeguieta
36154,Fernando Belluschi
265123,Fernando Canesin Matos
11827,Fernando Cardozo
40710,Fernando Cavenaghi
39198,Fernando Damian Tissone
356068,Fernando Ferreira
18814,Fernando Gago
293360,Fernando Lewis
33030,Fernando Llorente
304014,Fernando Marcal
68411,Fernando Marquez
47563,Fernando Martin Forestieri
30852,Fernando Meira
34231,Fernando Morientes
56829,Fernando Muslera
33848,Fernando Navarro
477475,Fernando Neto
520349,Fernando Quesada
120148,Fernando Russi
11555,Fernando Soriano
30853,Fernando Torres
183547,Fernando Uribe
163665,Fernando Varela
37491,Fernando Varela
37426,Fernando Vega
101103,Fernando
175646,Fernando
24612,Fernando
39962,Fernando
42705,Ferne Snoyl
33773,Ferran Corominas
18552,Ferreira de Matos Alonso
11865,"Ferreira Delson,28"
45355,"Ferreira Gomes Paulo Sergio,22"
11795,Ferreira
267720,Ferreira
45888,Ferry de Regt
93332,Fethi Harek
521203,Fidan Aliti
202610,Fidel
67364,Fidelis
243490,Filip Bednarek
13483,Filip Burkhardt
27412,Filip Daems
106292,Filip Djordjevic
178538,Filip Djuricic
287337,Filip Helander
502931,Filip Jagiello
176718,Filip Kiss
281012,Filip Kostic
443518,Filip Krovinovic
206809,Filip Kurto
118346,Filip Luksik
280476,Filip Malbasic
387723,Filip Markovic
259439,Filip Mladenovic
281840,Filip Modelski
39670,Filip Sebo
287341,Filip Starzynski
39846,Filip Trojan
213184,Filip Twardzik
42368,Filipe Anunciacao
319975,Filipe Augusto
164771,Filipe Brigues
476766,Filipe Ferreira
149949,Filipe Goncalves
41167,Filipe Luis
185703,Filipe Melo
96844,Filipe Mendes
23986,Filipe Oliveira
45701,Filipe
80194,Filipp Rudik
41355,Filippo Antonelli
244970,Filippo Falco
30729,Filippo Inzaghi
74305,Filippo Porcari
35852,Fin Bartels
206901,Fiodor Cernych
33931,Fitz Hall
26078,Flavien La Postollec
11897,Flavio Meireles
181203,Flavio Nunes Ferreira
179818,Flavio Paixao
26215,Flavio Roma
31031,Flavio
26291,Florent Balmont
41195,Florent Chaigneau
11317,Florent Ghisolfi
492132,Florent Hadergjonaj
210423,Florent Hanin
30679,Florent Malouda
38700,Florent Sinama-Pongolle
466501,Florent Stevance
360156,Florent Zitte
188465,Florentin Pogba
93341,Florian Bague
42149,Florian Berisha
26412,Florian Boucansaud
35883,Florian Bruns
37379,Florian Dick
27518,Florian Fromlowitz
617044,Florian Grillitsch
291015,Florian Hartherz
37731,Florian Heller
33444,Florian Jarjat
277597,Florian Jozefzoon
303355,Florian Julien
94876,Florian Jungwirth
610359,Florian Kamberi
45272,Florian Klein
27363,Florian Kringe
26955,Florian Lechner
184521,Florian Lejeune
26118,Florian Marange
276760,Florian Niederlechner
277439,Florian Raspentino
25813,Florian Stahel
254308,Florian Thauvin
212879,Florian Trinks
362187,Floriano Vanzo
24149,Floribert Ngalula
599425,Florin Andone
351055,Florin Bejan
179798,Florin Berenguer
215245,Florin Gardos
131991,Floyd Ayite
25659,Fode Mansare
198278,Fodie Traore
287689,Formose Mendy
489501,Formose Mendy
102725,Fouad Idabdelhay
215412,Fouad Rachid
102699,Foued Kadir
26346,Fousseni Diawara
179403,Fousseyni Cisse
24157,Fraizer Campbell
105827,Fran Merida
282713,Fran Rico
518664,Fran Serrano
41629,Francelino Matuzalem
73024,Francesco Acerbi
41243,Francesco Antonioli
33826,Francesco Arnau
181920,Francesco Bardi
41437,Francesco Bega
27558,Francesco Benussi
40656,Francesco Bolzoni
155254,Francesco Caputo
39557,Francesco Cozza
41841,Francesco Della Rocca
364108,Francesco Fedato
239256,Francesco Grandolfo
41694,Francesco Lodi
73034,Francesco Lunardini
74034,Francesco Magnanelli
39298,Francesco Marianini
166554,Francesco Migliore
27680,Francesco Modesto
41337,Francesco Montervino
39429,Francesco Parravicini
24414,Francesco Pisano
24492,Francesco Pratali
41735,Francesco Renzetti
462944,Francesco Ruberto
25479,Francesco Scardina
37457,Francesco Tavano
30281,Francesco Toldo
30714,Francesco Totti
42433,Francesco Valiani
159594,Francis Coquelin
37753,Francis Dickoh
34170,Francis Jeffers
46458,Francis N'Ganga
746419,Francisco Afonso
241825,Francisco Alcacer
40672,Francisco Casilla
45440,Francisco Chica
38475,Francisco Farinos
37471,Francisco Javier Casquero
33605,Francisco Javier Martos
37425,Francisco Maldonado
38064,Francisco Molinero
33668,"Francisco Munoz Xisco,18"
30277,Francisco Navarro Yeste
41464,Francisco Pavon
193226,Francisco Portillo
543288,Francisco Rodriguez
37455,Francisco Rufete
133997,Francisco Sandaza
150831,Francisco Sutil
199839,Francisco Velez
26107,Franck Beria
131531,Franck Berrier
41177,Franck Dja Djedje
194532,Franck Etoundi
466294,Franck Hery
501543,Franck Honorat
32571,Franck Jurietti
35531,Franck Queudrue
30924,Franck Ribery
26264,Franck Signorino
145070,Franck Tabanou
27663,Franco Brienza
34485,Franco Costanzo
129326,Franco Daniel Jara
49825,Franco Di Santo
35612,"Franco Miranda,22"
24453,Franco Semioli
212644,Franco Signorelli
23075,Franco Sosa
270774,Franco Vazquez
200633,Franco Zennaro
178802,Franco Zuculini
150007,Francois Affolter
46712,Francois Bellugou
26162,Francois Clerc
239594,Francois D'Onofrio
564856,Francois Kamano
95227,Francois Marque
447455,Francois Marquet
26216,Francois Modesto
195706,Francois Moubandje
309083,Frank Acheampong
429847,Frank Adu Kwame
30252,Frank Baumann
37854,Frank Boeckx
45830,Frank Demouge
35607,Frank Fahrenhorst
95226,Frank Feltscher
30631,Frank Lampard
181229,Frank Nouble
160955,Frank Olijve
25524,Frank Rost
26708,Frank van der Struijk
45882,Frank van Kouwen
26709,Frank van Mosselveld
210952,Frano Mlinar
174853,Fransergio
209377,Frantisek Kubik
69833,Frantisek Rajtoral
37257,Franz Burgmeier
95336,Fraser Forster
182193,Fraser Fyvie
244525,Fraser Kerr
300527,Fraser Mullen
23069,Frazer Richardson
23151,Frazer Wright
26605,Fred Benson
131406,Fred
30995,Fred
118390,Freddie Sears
70320,Freddy Adu
5468,Freddy Mombongo-Dues
189918,Freddy Mveng
26231,Frederic Biancalani
191583,Frederic Bulot
26265,Frederic Da Rocha
157860,Frederic Duplus
39594,Frederic Dupre
346651,Frederic Gounongbe
612747,Frederic Guilbert
38252,Frederic Herpoel
39156,Frederic Jay
33989,Frederic Kanoute
658657,Frederic Maciel
195500,Frederic Mendy
40762,Frederic Nimani
38626,Frederic Page
26347,Frederic Piquionne
143752,Frederic Sammaritano
67396,Frederic Schaub
39995,Frederic Thomas
282287,Frederic Veseli
361379,Frederico Venancio
37051,Frederik Boi
149174,Frederik Frans
231753,Frederik Soerensen
149334,Fredric Brillant
78279,Fredric Loehe
30624,Fredrik Ljungberg
30824,Fredrik Stenman
180283,Fredrik Ulvestad
41199,Fredy Guarin
323438,Fredy Hinestroza
74077,Fredy Montero
45376,Fredy
101586,Freek Heerkens
178461,Freire
67304,Fulvio Sulmoni
171786,Funso Ojo
150248,Furdjel Narsingh
207235,Fwayo Tembo
748432,Fynn Arkenberg
33635,Gabi
26510,Gabor Babos
72420,Gabor Horvath
35680,Gabri
23264,Gabriel Agbonlahor
535938,Gabriel Boschilia
50373,Gabriel Gomez
30670,Gabriel Heinze
30891,Gabriel Milito
477470,Gabriel Moura
39968,Gabriel Obertan
40621,Gabriel Paletta
177503,Gabriel Paulista
39233,Gabriel Penalba
202341,Gabriel Silva
37428,Gabriel Tamas
103424,Gabriel Torje
257757,Gabriel
265273,Gabriel
41807,Gabriele Aldegani
155260,Gabriele Angella
41478,Gabriele Perico
178541,Gaby Jallo
25595,Gaby Mudingayi
213319,Gadji Tallo
277384,Gael Angoula
212416,Gael Bigirimana
31291,Gael Clichy
40758,Gael Danic
11671,Gael Genevier
179774,Gael Germany
30739,Gael Givet
163205,Gael Kakuta
199253,Gael Nlundulu
26222,Gaetan Bong
426873,Gaetan Bussmann
159839,Gaetan Charbonnier
245287,Gaetan Courtet
561611,Gaetan Hendrickx
263693,Gaetan Karlen
36552,Gaetan Krebs
41652,Gaetano Berardi
39644,Gaetano D'Agostino
414856,Gaetano Letizia
74044,Gaetano Masucci
400957,Gaetano Monachello
150832,Gaizka Toquero
14533,Gal Alberman
105695,Gal Shish
19403,Galatto
115980,Garath McCleary
391038,Garcia Tena
31921,Gareth Bale
23782,Gareth Barry
32441,Gareth McAuley
17711,Gareth Wardlaw
26115,Garra Dembele
40044,Garry Bocaly
33915,Garry Brady
37337,Garry de Graef
32696,Garry Hay
32458,Garry Kenneth
302912,Garry Mendes Rodrigues
23377,Garry Monk
26559,Garry O'Connor
22444,Garry Wood
23783,Gary Cahill
41071,Gary Caldwell
5272,Gary Coulibaly
77664,Gary Deegan
79320,Gary Dicker
257695,Gary Fisher
35787,Gary Fraser
282251,Gary Gardner
67407,Gary Glen
37774,Gary Harkins
35905,Gary Hooper
109147,Gary Irvine
57078,Gary Kagelmacher
243160,Gary Mackay-Steven
32503,Gary Mason
33553,Gary McDonald
36802,Gary McSheffrey
49970,Gary Medel
39079,Gary Miller
23999,Gary Naysmith
30615,Gary Neville
24393,Gary O'Neil
469523,Gary Oliver
23464,Gary Taylor-Fletcher
24839,Gary Teale
35751,Gary Warren
168673,Gary Woods
267260,Gaston Brugman
441883,Gaston Pereiro
190872,Gaston Ramirez
106600,Gaston Sangoy
169806,Gaston Sauro
315460,Gaston Silva
50027,Gato Silva
39157,Gauthier Diafutua
420731,Gautier Lloris
162548,Gavin Gunning
105826,Gavin Hoyte
23784,Gavin McCann
170356,Gavin Morrison
32866,Gavin Rae
209815,Gavin Reilly
17568,Gavin Skelton
110139,Geert Arend Roorda
31226,Geert De Vlieger
419791,Gege
24621,Geir Ludvig Fevang
42119,Gelson Fernandes
575225,Gelson
164209,Genaro Snijders
42287,Genc Mehmeti
101589,Genero Zeefuik
166452,Genki Haraguchi
116603,Genki Omae
26233,Gennaro Bracigliano
39533,Gennaro Delvecchio
30721,Gennaro Gattuso
42042,Gennaro Iezzo
39273,Gennaro Sardo
67329,Genseric Kusunga
119541,Geoff Cameron
149206,Geoffrey Cabeke
243422,Geoffrey Castillion
37241,Geoffrey Dernis
46705,Geoffrey Jourdren
214972,Geoffrey Kondogbia
104389,Geoffrey Mujangi Bia
67333,Geoffrey Treand
120158,Geoffrey Tulasne
174747,Geoffry Hairemans
29471,Georg Niedermaier
30595,George Boateng
32304,George Boyd
23435,George Elokobi
186497,George Francomb
45588,George Friend
241996,George Long
43259,George McCartney
41631,George Mourad
501940,George Puscas
189910,George Thorne
450003,Georgemy
95076,Georges Mandjeck
473855,Georges N'Koudou
104432,Georgi Makaridze
180134,Georgi Milanov
108038,Georginio Wijnaldum
25997,Georgios Karagounis
25643,Georgios Samaras
269806,Georgiy Zhukov
39073,Geovanni
30702,Gerald Asamoah
39967,"Gerald Cid,18"
38410,Gerald Forschelet
36018,Gerald Sibon
45891,Gerard Aafjes
281747,Gerard Badia
251925,Gerard Deulofeu
197515,Gerard Gohou
40524,Gerard Lifondja
246438,Gerard Moreno
37482,Gerard Pique
56879,Gerardo Seoane
23983,Geremi
26234,Gergely Rudolf
274156,Gergo Lovrencsics
33339,Gerhard Tremmel
32678,German Dario Lux
35421,German Denis
186991,German Pezzela
416409,German
42113,Germano Vailati
97491,Geromel
245555,Geronimo Rulli
240561,Gerrit Pressel
5686,Gerry Koning
362711,Gerso Fernandes
307302,Gerson Guimaraes
129469,Gerson Magrao
104010,Gerson Sheotahul
95614,Gertjan De Mets
37950,Gervinho
257540,Gevaro Nepomuceno
150590,Gevero Markiet
73172,Gevorg Ghazaryan
177872,Gheorghe Grozav
35682,Gheorghe Ogararu
17762,Ghislain Gimbert
127460,Giacomo Bonaventura
42035,Giacomo Tedesco
24549,Giampaolo Pazzini
27731,Giampiero Pinzi
667968,Gian Martins
540073,Gian-Luca Waldschmidt
118616,Giancarlo Gonzalez
49672,Giancarlo Maldonado
74633,Giancarlo
27684,Giandomenico Mesto
252650,Gianluca Caprari
39621,Gianluca Comotto
27691,Gianluca Curci
177471,Gianluca D'Angelo
121115,Gianluca Frontino
41695,Gianluca Galasso
566785,Gianluca Gaudino
42043,Gianluca Grava
232152,Gianluca Hossmann
39301,Gianluca Musacci
110156,Gianluca Nijholt
414788,Gianluca Pegolo
150410,Gianluca Sansone
34534,Gianluca Zambrotta
30717,Gianluigi Buffon
618878,Gianluigi Donnarumma
164864,Gianmarco Ingrosso
186831,Giannelli Imbula Wanga
196805,Gianni Bruno
39428,Gianni Munari
31731,Gianni Zuiverloon
71063,Giannis Papadopoulos
39201,Gianpaolo Bellini
42696,Gianvito Plasmati
26465,Gibril Sankoh
268306,Gideao
553557,Gideon Jung
80265,Giedrius Arlauskis
104415,Giel Deferm
42576,Gijs Luirink
206429,Gil Blumenshtein
37806,Gil Vermouth
172568,Gil
51341,Gilberto Garcia
387499,Gilberto Junior
41632,"Gilberto Martinez Vidal,27"
111973,Gilberto
30950,Gilberto
23019,Giles Barnes
24475,Giles Coke
243429,Giliano Wijnaldum
26616,Gill Swerts
101503,Gilles Binya
46244,Gilles Cioni
466157,Gilles Dewaele
538333,Gilles Ruyssen
187669,Gilles Sunu
41116,Gilles Yapi
518535,Gino Bosz
37206,Gino Coutinho
178764,Gino Felixdaal
230476,Gino Peruzzi
453973,Giorgi Chanturia
38727,Giorgi Popkhadze
41884,Giorgio Chiellini
42009,Giorgio Frezzolini
72545,Giorgos Galitsios
187336,Giorgos Katsikas
72532,Giorgos Tzavellas
37413,Giourkas Seitaridis
150066,Giovanaz Assis
41157,Giovani dos Santos
37385,Giovanni Federico
182228,Giovanni Gravenbeek
279728,Giovanni Hiwat
357230,Giovanni Korte
39284,Giovanni Marchese
39357,Giovanni Pasquale
79246,Giovanni Sio
30654,Giovanni van Bronckhorst
191080,Giulio Donati
39207,Giulio Migliaccio
365531,Giulio Sanseverino
22096,Giuseppe Aquaro
77767,Giuseppe Bellusci
27660,Giuseppe Biava
39264,Giuseppe Colucci
41376,Giuseppe De Feudis
244835,Giuseppe De Luca
32752,Giuseppe Favalli
42393,Giuseppe Gemiti
39706,Giuseppe Mascara
66939,Giuseppe Morello
670928,Giuseppe Pezzella
34269,Giuseppe Rapisarda
183039,Giuseppe Rizzo
38699,Giuseppe Rossi
26502,Giuseppe Rossini
37767,Giuseppe Sculli
41432,Giuseppe Vives
430995,Gjoko Zajkov
42568,Gladstone
41501,Gleison Pinto Santos
34036,Glen Johnson
23285,Glen Little
241501,Glenn Claes
22928,Glenn Loovens
35523,Glenn Murray
179058,Glenn van Asten
37971,Glenn Verbauwhede
23253,Glenn Whelan
45839,Glynor Plet
426880,Gnaly Maxwell Cornet
518663,Godfred Donsah
37384,Godfried Aduobe
166302,Gohi Bi Cyriac
16300,Gojko Kacar
25818,Gokhan Inler
164385,Gokhan Tore
115489,Goldim Diego Gaucho
23947,Goncalo Brandao
536455,Goncalo Guedes
388514,Goncalo Paciencia
295217,Goncalo Reyes
150025,Goncalo Santos
361700,Goncalo Silva
38788,Gonzague Vandooren
37273,Gonzalo Bergessio
213922,Gonzalo Castellani
27427,Gonzalo Castro
56686,Gonzalo Castro
37512,Gonzalo Colsa
434404,Gonzalo Escalante
42534,Gonzalo Garcia
25759,Gonzalo Higuain
49885,Gonzalo Jara
38458,Gonzalo Rodriguez
93223,Gonzalo Zarate
115377,Goran Galesic
114212,Goran Jozinovic
67401,Goran Karanovic
38780,Goran Ljubojevic
33625,Goran Lovre
41084,Goran Obradovic
25597,Goran Pandev
39091,Goran Popov
72767,Gordan Bunoza
91790,Gordon Smith
38526,Gorka Brit
38540,Gorka Elustondo
33764,Gorka Iraizoz Moreno
38546,Gorka Larrea Garcia
157252,Gotoku Sakai
557356,Gracjan Horoszkiewicz
95343,Graeme Owens
180274,Graeme Shinnie
24984,Graeme Smith
24985,Graeme Smith
30445,Grafite
23185,Graham Alexander
35527,Graham Barrett
166963,Graham Carey
110738,Graham Cummins
32734,Graham Dorrans
34622,Graham Gartland
23772,Graham Stack
632488,Gramoz Kurtaj
94044,Granddi Ngoyi
207236,Granit Xhaka
127140,Grant Gillespie
202180,Grant Hanley
24698,Grant Holt
32670,Grant Munro
34442,Grant Murray
41280,Graziano Pelle
430429,"Greg Docherty,17"
23425,Greg Halford
448812,Greg Kiltie
210858,Greg Stewart
41896,Greg Tansey
744907,Greg Taylor
171803,Gregg Wylde
265924,Gregoire Defrel
94184,Gregoire Neels
210122,Gregoire Puel
37196,Gregoor van Dijk
240790,Gregor Breinburg
101070,Gregory Arnolin
75196,Gregory Beranger
26327,Gregory Bourillon
26127,Gregory Cerdan
38439,Gregory Christ
39989,Gregory Coupet
148311,Gregory Delwarte
37972,Gregory Dufer
2907,Gregory Lacombe
166684,Gregory Lazitch
26176,Gregory Leca
21776,Gregory Lorenzi
26150,Gregory Malicki
243250,Gregory Mertens
26521,Gregory Paisley
26191,Gregory Proment
41240,Gregory Pujol
154230,Gregory Sertic
46023,Gregory Tade
26149,Gregory Tafforeau
93356,Gregory Thil
109651,Gregory van der Wiel
40013,Gregory Vignal
26190,Gregory Wimbee
493185,Gregory Wuethrich
42929,Gregorz Szamotulski
562695,Grejohn Kyei
51509,Grenddy Perozo
26454,Gretar Rafn Steinsson
239527,Grilo
47246,Grzegorz Baran
69238,Grzegorz Bonin
68835,Grzegorz Kasprzik
154232,Grzegorz Krychowiak
115724,Grzegorz Kuswik
178689,Grzegorz Piesio
114822,Grzegorz Sandomierski
13480,Grzegorz Wojtkowiak
5184,Gudmundur Steinarsson
154949,Gueida Fofana
35417,Guerkan Sermeter
206301,Guerrero
25933,Guga
39726,Guglielmo Stendardo
267894,Guido Marcelo Carrillo
150407,Guido Marilungo
426878,Guido Milan
26534,Guilherme Afonso
24501,Guilherme Do Prado
115229,Guilherme Santos
40139,Guilherme Siqueira
184644,Guilherme
196824,Guilherme
267863,Guilherme
32621,Guillaume Beuzelin
72424,Guillaume Borne
19014,Guillaume Ducatel
67311,Guillaume Faivre
166679,Guillaume Francois
38253,Guillaume Gillet
37554,Guillaume Hoarau
279874,Guillaume Hubert
140497,Guillaume Katz
26390,Guillaume Lacour
26057,Guillaume Loriot
40723,Guillaume Moullec
26277,Guillaume Norbert
35560,Guillaume Rippert
33851,Guillermo Ariel Pereyra
31020,Guillermo Franco
27598,Guillermo Giacomazzi
92026,Guillermo Juan Vallori
42771,Guillermo Molins
31047,Guillermo Ochoa
33422,Guillermo Rodriguez
203527,Guillermo Sara
465614,Guillermo Varela
282460,Guillermo
25560,Guirane N'Daw
24983,Gunnar Nielsen
37953,Gunther Vanaudenaerde
157630,Guram Kashia
33753,Gustavo Adolfo Munua
18673,Gustavo Cabral
500602,Gustavo Campanharo
31490,Gustavo Franchin Schiavolin
680032,Gustavo Hebling
42463,Gustavo Lazzaretti
535701,Gustavo
263952,Guti
172346,Guus Hupperts
106373,Guus Joppen
30668,Guy Demel
426553,Guy N'Gosso
45824,Guy Ramos
78904,Guy-Roland N'Dy Assembe
102290,Guyon Fernandez
276119,Gwion Edwards
157729,Gylfi Sigurdsson
395422,Gyliano van Velzen
41930,Gyorgy Garics
519134,Gyrano Kerk
171548,Haavard Nielsen
37292,Haavard Nordtveit
38108,Habib Bamogo
26383,Habib Bellaid
25518,Habib Beye
291646,Hachem Abbes
20125,Hajime Hosogai
304733,Hakan Calhanoglu
31427,Hakan Yakin
614213,Hakim Borahsasar
360559,Hakim Ziyech
113005,Hal Robson-Kanu
35997,Halil Altintop
19489,Halisson
